order_id,customer_id,store_id,employee_id,order_date,payment_method,discount_pct,order_status
487,449,8,87,2026-02-18,Credit Card,0.0,Completed
488,966,77,90,"January 19, 2025",PayPal,10%,Completed
489,70,4,58,12 Feb 2024,Gift Card,0.0,Completed
490,1101,13,66,17 Jul 2025,Cash,0.0,Completed
491,1122,11,2,"July 01, 2025",credit card,0.0,Completed
492,233,8,54,,CASH,5%,Completed
493,731,5,39,22/04/2025,Store Credit,0.1,Completed
494,323,7,38,06 Nov 2025,Debit  Card,0.0,Cancelled
495,878,9,68,11/12/2024,Store Credit,0.0,Completed
496,1172,1,29,2024/06/23,Store Credit,0.05,Completed
497,165,12,48,25-12-2024,CASH,0.0,Completed
498,166,11,88,,CASH,10%,Returned
499,1074,7,82,01/23/2026,PayPal,5%,Completed
500,610,77,73,"March 25, 2024",credit card,0.05,Completed
501,2,4,68,15/02/2025,Debit Card,0.0,Completed
502,1160,13,52,"December 31, 2023",CASH,0.0,Completed
503,690,10,37,08 Sep 2024,PayPal,0.0,Completed
504,754,4,10,2023-05-31,Debit Card,0.0,Completed
505,300,12,60,2025/12/27,Debit Card,20%,Completed
506,945,4,11,25-04-2023,Store Credit,10%,Completed
507,8888,2,55,2025-03-25,Credit Card,5%,Completed
508,1064,7,51,07/29/2025,Debit Card,0.1,Completed
509,917,13,72,23/04/2026,Store Credit,0.15,Completed
510,573,2,62,"June 29, 2026",Credit Card,0.25,Completed
511,850,5,11,2023-09-21,Credit Card,5%,Completed
512,506,12,35,10-02-2024,Debit  Card,0.0,Completed
513,479,9,57,03 Dec 2024,credit card,0.1,Returned
514,62,11,43,"October 06, 2023",Gift Card,0.0,Completed
515,621,12,58,"October 02, 2025",Store Credit,0.0,Completed
516,503,77,34,06-10-2025,Gift Card,0.0,Completed
517,663,1,20,"February 16, 2023",CASH,0.0,Completed
518,339,5,29,"March 09, 2024",CASH,0.0,Completed
519,230,3,14,"July 20, 2023",Debit  Card,5%,Completed
520,93,4,43,07/10/2025,Credit Card,0.15,Completed
521,121,4,62,2025/05/16,Cash,0.0,Completed
522,873,2,24,10 Jun 2024,Gift Card,0.0,Completed
523,830,12,41,"June 12, 2025",Cash,0.25,Returned
524,91,1,39,03/31/2023,credit card,0.0,Completed
525,822,1,13,2026-03-10,Credit Card,0.1,Completed
526,987,4,67,2023-10-06,Debit Card,0.0,Completed
527,954,2,70,2026/02/24,Cash,0.0,Completed
528,1185,2,25,2025-10-28,credit card,0.15,Completed
529,1215,4,74,14 Apr 2024,Debit  Card,0.0,Completed
530,24,11,40,2023/12/01,Debit Card,5%,Returned
531,1144,12,47,"September 23, 2025",CASH,0.0,Cancelled
532,451,4,18,12/11/2025,N/A,0.0,Completed
533,107,77,28,16/03/2024,Debit  Card,0.0,Completed
534,790,3,999,2026-04-13,Cash,0.0,Completed
535,372,7,17,02/07/2024,credit card,0.1,Completed
536,1005,11,12,20 Mar 2023,Cash,0.0,Completed
537,270,77,86,"January 29, 2026",Gift Card,0.1,Completed
538,732,10,66,2026-07-01,CASH,0.1,Completed
539,583,77,85,"July 22, 2024",Cash,0.0,Completed
540,793,11,14,30-08-2025,NULL,0.05,Completed
541,289,13,7,,Cash,0.1,Completed
542,212,12,72,06 Feb 2025,CASH,10%,Completed
543,155,12,79,13 Oct 2023,Store Credit,0.0,Completed
544,1155,6,34,25/07/2025,Credit Card,0.0,Completed
545,681,77,65,25/11/2023,PayPal,0.0,Completed
546,1142,4,88,"January 26, 2024",Credit Card,0.05,Completed
547,562,2,40,,credit card,0.0,Completed
548,908,7,23,"September 12, 2023",PayPal,0.0,Completed
549,176,10,45,01-02-2024,Debit  Card,0.0,completed
550,821,2,61,"August 19, 2023",credit card,0.25,Completed
551,794,3,78,10 Nov 2025,CASH,0.1,Completed
552,1107,7,56,05/14/2024,PayPal,0.0,Completed
553,1124,10,81,2026-07-04,Cash,0.25,Completed
554,1020,12,63,30-03-2026,Debit  Card,10%,Completed
555,303,6,19,18-06-2026,CASH,0.0,Completed
556,658,12,67,2024-01-24,Debit  Card,10%,Completed
557,116,6,20,04/09/2026,credit card,0.0,Completed
558,244,9,35,05 Dec 2024,Gift Card,0.0,Completed
559,307,3,999,03/07/2024,PayPal,10%,Completed
560,464,12,14,11 Mar 2023,Cash,10%,Completed
561,1103,13,63,01 Dec 2025,Gift Card,5%,Completed
562,987,10,70,04/24/2026,Cash,0.0,Completed
563,1088,3,30,08 Jul 2025,Store Credit,0.0,Completed
564,32,1,88,28/05/2024,credit card,5%,Completed
565,892,13,28,08-08-2024,credit card,5%,Completed
566,616,9,67,13/03/2024,Debit Card,20%,Completed
567,381,3,82,15/04/2023,Store Credit,0.0,Completed
568,1134,1,43,06/08/2026,Store Credit,0.0,Completed
569,967,3,1,28/07/2023,CASH,0.25,Completed
570,1107,9,64,06/01/2025,Cash,0.0,Completed
571,968,6,27,09/08/2025,Store Credit,0.0,Completed
572,761,13,11,2023-01-13,Debit  Card,0.0,Completed
573,169,5,34,14 Feb 2023,CASH,0.0,Returned
574,729,3,76,07-05-2026,Debit  Card,0.1,Returned
575,438,2,77,2026-03-23,credit card,0.1,Completed
576,567,13,75,"February 28, 2024",,20%,Completed
577,422,13,82,25/02/2023,credit card,0.0,Completed
578,729,77,71,"March 31, 2025",Store Credit,0.1,Returned
579,1049,7,7,02/08/2024,Cash,0.2,Completed
580,1023,10,33,"February 05, 2023",Debit Card,0.0,Completed
581,93,4,28,"July 16, 2026",credit card,0.0,Completed
582,900,1,38,2023/05/13,Store Credit,0.0,Completed
583,949,5,59,01/11/2023,Credit Card,0.0,Completed
584,724,7,2,2026/05/26,Debit Card,0.0,PENDING
585,317,2,24,"July 24, 2026",Gift Card,0.1,Completed
586,1101,3,62,26/08/2024,PayPal,5%,Completed
587,422,4,2,"October 24, 2024",CASH,0.15,Completed
588,76,7,52,"May 21, 2024",credit card,5%,Completed
589,415,5,84,23 Feb 2025,PayPal,15%,PENDING
590,188,2,67,15-06-2025,Cash,0.05,Completed
591,243,1,50,05/07/2023,Credit Card,0.1,Completed
592,462,13,49,2025/11/17,CASH,0.0,Completed
593,741,12,71,07-07-2025,Debit Card,0.1,Completed
594,1176,13,26,08/03/2024,CASH,15%,Completed
595,1002,7,60,"May 22, 2024",Gift Card,0.0,Completed
596,148,4,40,"June 15, 2025",credit card,0.0,Completed
597,1138,1,71,20 Aug 2023,Debit  Card,0.05,Completed
598,27,11,63,2025-04-07,Cash,10%,Completed
599,218,6,40,2024/06/13,Gift Card,5%,Completed
600,321,13,10,,Credit Card,0.0,Completed
601,807,2,50,14/04/2026,Credit Card,0.1,Completed
602,1169,2,44,2024-02-16,CASH,0.25,Returned
603,781,8,86,"April 15, 2026",CASH,0.0,Completed
604,397,8,24,16-12-2023,Store Credit,0.0,Completed
605,899,3,35,2026/05/12,credit card,0.15,Completed
606,401,3,63,09-06-2025,Cash,0.0,Completed
607,1023,4,81,2026-07-26,CASH,0.1,Completed
608,1131,12,69,2026-03-11,Credit Card,0.15,Completed
609,972,4,45,20 May 2025,PayPal,0.05,Returned
610,399,77,53,26/08/2023,Gift Card,0.0,Completed
611,1010,11,55,21/03/2026,PayPal,0.15,Completed
612,794,7,80,21/10/2025,Cash,0.0,Completed
613,489,5,57,2026/03/20,Debit Card,0.15,Completed
614,495,8,64,11-04-2024,Store Credit,0.0,Completed
615,465,11,80,09 Jun 2026,credit card,0.0,Completed
616,67,13,62,01/14/2023,Store Credit,5%,Completed
617,387,3,78,2026/01/27,N/A,0.0,Completed
618,60,8,29,18-09-2025,Cash,0.0,Completed
619,792,4,23,02-07-2025,-,0.1,Completed
620,835,6,67,08/03/2023,Gift Card,0.0,Completed
621,809,8,36,21 Feb 2024,CASH,5%,Completed
622,508,4,18,"March 16, 2024",Debit  Card,15%,Completed
623,301,13,7,30 Jan 2026,Cash,0.1,Completed
624,367,11,63,2026/04/29,credit card,0.0,Completed
625,1061,5,76,03/28/2026,Store Credit,0.15,Completed
626,45,7,12,28 Mar 2024,credit card,0.0,Returned
627,1082,10,27,07-11-2025,Debit Card,15%,Completed
628,958,1,52,14/06/2025,Credit Card,0.15,Completed
629,1110,11,16,2025/02/06,CASH,0.2,Completed
630,1168,2,17,2024/07/28,Store Credit,0.0,Cancelled
631,210,12,27,"March 08, 2026",-,15%,Completed
632,24,8,75,19/03/2024,credit card,0.0,Completed
633,876,5,6,25 Jul 2024,Store Credit,0.0,Completed
634,1088,12,35,,PayPal,5%,Completed
635,948,4,56,2025/12/25,Credit Card,15%,Completed
636,265,8,24,11 May 2023,Debit  Card,0.05,Completed
637,502,13,85,2024/08/01,Cash,0.1,Completed
638,667,12,80,07-09-2023,Credit Card,5%,Completed
639,647,12,76,2023/06/18,Credit Card,0.0,Completed
640,893,1,999,15 Feb 2025,Credit Card,10%,Completed
641,424,77,84,2023/03/06,CASH,0.0,Completed
642,339,4,46,2024-04-06,NaN,10%,Completed
643,241,13,46,08/27/2025,Debit  Card,0.0,Completed
644,241,3,81,29-05-2025,NULL,5%,Completed
645,1089,3,90,"April 20, 2025",Debit Card,0.0,Completed
646,1083,77,16,2026-04-07,credit card,10%,Completed
647,919,4,67,19/05/2025,Gift Card,0.0,Completed
648,308,5,999,18 Dec 2025,Cash,0.0,Completed
649,322,8,19,03/04/2023,CASH,15%,Completed
650,1202,6,13,2026/07/06,Debit  Card,5%,Completed
651,1078,11,11,2024-01-11,Store Credit,0.0,Completed
652,673,77,39,2025/06/03,-,0.0,Completed
653,1050,9,37,10-10-2023,Credit Card,5%,Completed
654,523,5,53,2024-02-01,Debit  Card,10%,Completed
655,740,6,46,30-07-2025,credit card,0.05,Completed
656,127,9,999,23-09-2023,PayPal,0.0,Completed
657,1018,8,35,2026/03/16,Cash,0.0,Completed
658,304,77,37,"June 04, 2023",Debit  Card,0.1,Completed
659,128,12,37,29-12-2023,Store Credit,0.15,Completed
660,853,8,34,14/06/2023,Debit Card,0.15,Completed
661,864,11,63,11-02-2023,Credit Card,0.0,Completed
662,883,8,34,2023-10-07,Debit Card,0.05,completed
663,1006,3,87,01-03-2023,credit card,0.0,Completed
664,414,5,14,2025-03-09,credit card,0.0,Completed
665,1139,4,38,22 Jun 2026,credit card,0.0,Completed
666,252,7,72,06 Jan 2024,Debit  Card,0.2,Completed
667,850,7,66,04 Apr 2023,Credit Card,0.0,Completed
668,1189,2,4,01/27/2024,Cash,0.05,Completed
669,676,11,61,2025/03/11,Debit  Card,0.05,Completed
670,1139,7,6,03 May 2023,Cash,0.1,Completed
671,1073,10,67,2023-10-16,N/A,0.25,Completed
672,1131,4,77,05/03/2025,Credit Card,0.0,Completed
673,68,10,11,02/23/2026,CASH,0.0,Completed
674,379,1,86,15/03/2025,Store Credit,5%,Completed
675,129,9,69,16/08/2023,Store Credit,0.05,Completed
676,928,7,52,12 Dec 2024,Debit Card,0.0,Completed
677,613,9,90,27/03/2024,CASH,0.0,Completed
678,846,5,36,09/05/2025,Debit Card,10%,Completed
679,890,7,31,2026-04-01,Store Credit,0.0,Completed
680,620,5,79,2025/06/14,Cash,5%,Returned
681,787,77,79,20-03-2024,Gift Card,0.0,Completed
682,896,7,40,03/01/2023,CASH,5%,Completed
683,23,77,72,"May 21, 2024",CASH,0.2,Completed
684,1064,2,16,"February 13, 2023",Debit Card,0.05,Completed
685,280,5,50,06/15/2024,Debit  Card,5%,Completed
686,1143,13,35,09/27/2024,Store Credit,0.0,Returned
687,1067,6,64,12-05-2026,credit card,5%,Completed
688,667,11,58,18 Jan 2023,credit card,0.05,Completed
689,790,9,87,26 Jan 2023,Debit Card,0.0,Completed
690,981,11,55,01/15/2025,CASH,0.0,Completed
691,75,6,53,15-05-2026,PayPal,0.0,Completed
692,310,2,88,2026-04-01,credit card,0.05,Completed
693,170,11,74,2024/12/15,Credit Card,0.0,Completed
694,208,4,29,"April 07, 2023",Cash,0.0,completed
695,381,77,24,19/05/2024,CASH,0.1,Completed
696,1004,11,76,07/27/2024,Gift Card,5%,Completed
697,84,12,65,2023-12-09,Credit Card,5%,Completed
698,167,9,35,12 Oct 2025,PayPal,0.0,Completed
699,742,10,77,2026/03/14,Debit Card,0.0,Completed
700,196,2,38,07/23/2026,Credit Card,0.0,Completed
701,992,8,47,"October 15, 2024",Debit Card,0.0,Cancelled
702,223,7,71,06/25/2025,Debit  Card,5%,PENDING
703,490,77,20,13/06/2023,PayPal,0.0,Completed
704,848,7,53,03/07/2026,CASH,0.0,Completed
705,729,6,66,12-10-2023,credit card,0.0,Completed
706,285,1,87,2023-09-10,Debit Card,0.0,Completed
707,16,1,46,12/01/2026,Store Credit,0.15,Completed
708,6,6,60,2024-02-05,Store Credit,0.2,Completed
709,415,13,24,"July 01, 2025",Gift Card,25%,Returned
710,35,11,48,11-07-2026,Cash,0.0,Completed
711,969,77,8,29 Jan 2026,Cash,0.15,Completed
712,303,5,23,27 Jan 2023,credit card,0.0,Completed
713,227,10,4,27 May 2024,Cash,0.0,Completed
714,1034,1,41,21/08/2024,credit card,0.0,Completed
715,854,4,31,2025/09/17,PayPal,0.0,Completed
716,109,1,74,09 Jan 2026,PayPal,0.1,Returned
717,68,11,83,,PayPal,0.0,Completed
718,377,6,11,2023/01/11,Gift Card,0.1,Returned
719,1158,12,61,29-07-2023,CASH,0.0,Completed
720,911,6,5,03/30/2024,-,0.0,Completed
721,118,11,45,15 Jan 2023,CASH,0.1,Completed
722,507,12,84,05/10/2024,PayPal,0.0,Completed
723,528,12,39,2026/07/09,PayPal,0.0,Completed
724,306,12,43,2024-02-13,Debit  Card,0.05,PENDING
725,756,1,74,,Store Credit,0.0,Completed
726,302,11,24,25/05/2024,Credit Card,0.0,Cancelled
727,785,13,9,2024-01-09,NaN,0.0,Completed
728,452,7,1,"August 22, 2024",Credit Card,5%,Completed
729,958,1,7,29/11/2023,Debit Card,0.15,Completed
730,1073,8,60,2025-01-29,PayPal,0.1,Completed
731,790,9,17,30/03/2025,CASH,15%,Completed
732,1006,8,26,2025/05/13,Cash,0.05,Completed
733,306,1,46,01/17/2025,credit card,0.15,Completed
734,1166,12,85,2025/10/13,Debit Card,0.0,Completed
735,731,2,55,"October 13, 2023",CASH,0.0,Completed
736,1109,2,71,16-10-2023,Store Credit,0.0,completed
737,1023,8,78,"March 07, 2024",credit card,0.0,Completed
738,1100,4,48,2023-05-05,Debit Card,0.0,Completed
739,165,10,26,2023/01/20,Cash,0.0,Completed
740,230,10,12,10/24/2025,credit card,0.05,Completed
741,157,4,72,15/01/2025,Store Credit,0.0,Completed
742,978,6,30,2025/04/19,Debit Card,0.0,Completed
743,567,13,71,2026-03-10,Debit Card,20%,Completed
744,1207,4,38,12/30/2025,Debit Card,10%,Completed
745,903,11,59,02 Mar 2023,Gift Card,5%,Completed
746,900,6,83,2023/11/15,Debit  Card,5%,Completed
747,1153,2,59,11-04-2025,Gift Card,0.0,Completed
748,717,4,65,05/06/2026,NaN,15%,Completed
749,941,3,7,12/26/2024,CASH,0.05,Completed
750,924,11,46,06/24/2024,Gift Card,25%,Completed
751,774,77,59,27-11-2023,Credit Card,0.25,Completed
752,467,13,75,2023-01-19,NULL,5%,Completed
753,1215,8,34,03/02/2026,Cash,5%,Completed
754,1075,13,10,"June 02, 2023",Cash,0.05,Completed
755,1201,4,48,16-05-2024,Store Credit,0.0,Completed
756,183,6,999,02-08-2024,CASH,0.0,Completed
757,844,5,88,02-11-2025,credit card,0.0,completed
758,7,3,16,15/03/2025,Debit Card,10%,Completed
759,583,1,63,2023/01/09,PayPal,10%,Completed
760,128,13,80,2026/03/15,Credit Card,0.15,Completed
761,104,13,32,2024-03-12,Debit  Card,0.15,Completed
762,222,7,25,2026/06/26,Cash,0.0,Completed
763,350,3,38,05/04/2026,NaN,0.05,Completed
764,519,11,11,2024-03-11,Gift Card,0.05,Completed
765,803,6,2,17 Feb 2026,Cash,0.0,Completed
766,655,9,15,2025/01/04,Debit  Card,0.0,Completed
767,675,3,39,27 Oct 2025,Cash,5%,Completed
768,580,3,74,09-12-2024,Cash,0.05,Completed
769,444,77,66,"February 26, 2024",Gift Card,0.2,Completed
770,345,7,42,08 Jan 2025,Credit Card,0.0,Completed
771,88,3,7,31-08-2023,CASH,0.05,Completed
772,1067,7,52,"August 12, 2023",Debit Card,0.0,Returned
773,256,4,85,"August 19, 2025",Cash,0.0,Completed
774,560,12,82,10/03/2025,Debit Card,0.05,Completed
775,53,2,13,02/11/2024,Cash,0.0,Completed
776,1093,13,22,30-05-2024,Credit Card,15%,Completed
777,516,7,23,10/29/2023,NULL,0.2,Completed
778,519,3,31,05/01/2026,Debit  Card,0.05,Completed
779,276,10,26,"June 30, 2024",Store Credit,0.05,Completed
780,874,12,51,2025/11/15,Debit  Card,15%,Completed
781,82,8,84,2023-08-22,Credit Card,0.0,Completed
782,74,13,48,12 Jan 2023,Debit  Card,15%,Completed
783,947,13,18,2025-06-24,CASH,0.0,Completed
784,1090,10,86,20/08/2024,Gift Card,0.0,Completed
785,380,4,72,"April 06, 2024",Gift Card,0.05,Completed
786,341,13,59,2023/09/01,Credit Card,0.05,Completed
787,476,6,59,"November 30, 2023",credit card,10%,Completed
788,166,12,55,2026/07/07,Gift Card,0.05,Completed
789,958,12,8,2026/03/07,Credit Card,0.0,Completed
790,1144,9,39,25 Jun 2025,CASH,0.05,Completed
791,774,9,54,06/14/2023,Store Credit,0.1,Completed
792,1186,6,10,2026/03/30,credit card,0.05,Completed
793,760,10,43,05/30/2023,Credit Card,0.0,Completed
794,719,5,13,2025-11-11,none,5%,Completed
795,702,2,87,01/03/2026,CASH,0.0,Completed
796,21,77,43,22/10/2023,Debit Card,10%,Completed
797,860,77,90,08 Sep 2025,Credit Card,0.0,Completed
798,354,4,82,08/01/2023,Cash,10%,Completed
799,1168,13,30,2023/09/04,credit card,0.0,Cancelled
800,246,2,21,07/03/2025,Debit  Card,0.0,Completed
801,180,5,78,2023-08-08,Credit Card,10%,Completed
802,332,4,7,"April 24, 2025",PayPal,0.1,Completed
803,482,77,69,04/03/2025,PayPal,0.0,Completed
804,190,11,5,11-05-2025,Cash,15%,Completed
805,179,8,6,30/03/2023,Store Credit,0.0,Completed
806,393,3,9,29 Mar 2026,Credit Card,0.0,Completed
807,43,5,25,2024/11/15,Gift Card,0.05,Completed
808,89,7,47,12 Jun 2023,,0.0,Completed
809,227,4,16,17/01/2025,PayPal,0.0,Completed
810,301,11,88,29/09/2024,Debit  Card,0.0,Completed
811,774,13,10,06 Jan 2023,Store Credit,0.1,Completed
812,1135,77,59,22-04-2024,Cash,0.0,Completed
813,157,3,28,05/04/2023,Debit  Card,5%,Completed
814,86,5,65,"May 19, 2023",PayPal,0.0,Completed
815,840,9,11,05/27/2023,PayPal,0.05,Completed
816,63,8,75,2024-07-23,Gift Card,0.05,Completed
817,713,8,41,2024-11-29,Store Credit,0.05,Completed
818,802,12,18,"March 09, 2024",Gift Card,0.0,Completed
819,918,2,87,12/19/2024,Store Credit,5%,Completed
820,935,1,18,2025-08-11,credit card,0.25,Completed
821,572,3,8,23-02-2026,credit card,5%,Completed
822,547,5,5,"January 12, 2025",CASH,0.0,Completed
823,1031,77,68,08/28/2024,Debit Card,0.05,Completed
824,65,12,5,23-06-2026,Credit Card,0.0,Completed
825,1013,13,9,2023-08-07,Debit  Card,0.25,Completed
826,32,5,13,20-06-2025,Store Credit,20%,Completed
827,1069,7,33,13 May 2024,PayPal,20%,Returned
828,1020,1,90,2024-11-05,Credit Card,0.0,Completed
829,955,13,2,2025-07-14,PayPal,0.0,Completed
830,60,8,32,06 Sep 2025,Store Credit,0.0,Completed
831,989,11,33,10/05/2025,Credit Card,0.05,Cancelled
832,1052,2,60,"April 11, 2026",Debit Card,0.0,Completed
833,330,5,60,2024/09/16,Gift Card,0.0,Completed
834,591,4,18,2025/09/26,CASH,0.0,Completed
835,256,3,60,2025-07-01,Credit Card,0.0,Completed
836,943,5,26,24 Jan 2026,Debit  Card,10%,Cancelled
837,678,4,49,03/29/2023,Gift Card,0.0,Completed
838,529,2,82,2026-07-01,,0.0,Completed
839,508,12,52,05-03-2025,Debit Card,5%,Cancelled
840,634,5,21,2023/07/21,Gift Card,0.05,Completed
841,410,9,34,2026-03-31,CASH,5%,Completed
842,1170,12,79,2024/09/17,Cash,0.0,Completed
843,675,6,27,"August 13, 2023",Debit Card,0.0,Completed
844,756,1,69,26 Oct 2024,PayPal,0.0,Completed
845,393,3,25,08-03-2024,Store Credit,0.0,Completed
846,683,11,22,25 Feb 2026,Debit  Card,5%,Completed
847,1042,2,75,04 Feb 2026,Gift Card,0.05,Completed
848,604,3,46,07/05/2025,Debit  Card,0.0,Completed
849,561,10,50,23/07/2026,PayPal,0.0,Completed
850,18,7,73,30-06-2023,Store Credit,0.05,Cancelled
851,937,6,47,31 Jul 2025,Store Credit,0.1,Completed
852,595,11,49,14 Sep 2024,NULL,0.0,Completed
853,519,13,46,02 Jan 2023,CASH,0.1,Completed
854,456,3,81,08/20/2023,CASH,0.1,Completed
855,214,12,62,2023-10-06,Gift Card,0.0,Completed
856,474,12,88,2024/01/20,Store Credit,0.25,Completed
857,548,3,59,06/16/2023,CASH,5%,Completed
858,1212,5,73,24-04-2026,credit card,0.0,Completed
859,935,12,65,2026/07/02,Cash,15%,Completed
860,295,8,14,2023/06/26,PayPal,5%,Completed
861,428,7,86,18/05/2026,PayPal,0.15,Completed
862,567,1,36,2023-03-19,Cash,10%,Completed
863,1034,2,16,2023/04/26,Debit Card,20%,Completed
864,78,8,84,12/30/2023,Store Credit,0.0,Returned
865,906,13,54,"July 12, 2026",Gift Card,0.0,Completed
866,470,77,82,05/04/2025,Debit  Card,0.25,Completed
867,857,13,75,2025-08-12,Credit Card,0.0,Completed
868,904,13,22,21-04-2026,Store Credit,0.0,Completed
869,784,13,44,27-01-2026,Debit  Card,0.0,Cancelled
870,730,3,1,02/09/2025,NaN,0.05,completed
871,106,8,80,28 Mar 2023,Gift Card,0.0,Completed
872,976,4,36,2026-06-24,Debit Card,0.2,Completed
873,765,10,82,02/06/2026,Store Credit,0.1,Completed
874,121,8,20,2025-01-23,Debit Card,0.0,Completed
875,1197,77,36,2025/07/16,credit card,0.0,Completed
876,270,4,27,03 Jul 2025,Store Credit,0.0,Returned
877,236,8,47,05/28/2025,Credit Card,0.0,Completed
878,1103,1,56,2025-08-18,Debit  Card,0.15,Completed
879,573,2,29,"August 16, 2025",CASH,20%,Completed
880,993,6,44,"June 16, 2023",credit card,5%,Completed
881,687,1,38,04/07/2025,CASH,0.05,Completed
882,806,3,58,"July 01, 2026",Cash,0.0,Completed
883,81,5,29,2023-12-28,PayPal,5%,Completed
884,998,7,34,07/21/2025,PayPal,0.05,Completed
885,774,8,33,"July 14, 2023",CASH,0.2,Completed
886,738,9,41,2026-01-17,Credit Card,0.0,Completed
887,895,8,83,"June 20, 2023",Debit  Card,0.0,Completed
888,922,9,79,2024-07-26,Debit Card,15%,Completed
889,225,7,35,04/13/2024,PayPal,0.0,completed
890,899,9,2,2026/04/29,Gift Card,0.0,Completed
891,1043,77,58,26/06/2025,Debit Card,0.0,Completed
892,452,11,21,15/05/2023,Cash,0.0,Completed
893,991,3,10,01 May 2024,credit card,0.0,Completed
894,1180,6,76,09/11/2023,credit card,0.0,Completed
895,15,10,70,18-03-2026,Debit  Card,0.1,Completed
896,95,12,27,17 Sep 2025,Gift Card,0.0,Completed
897,388,3,76,18-10-2024,Debit  Card,0.05,Completed
898,57,12,64,29-06-2024,CASH,0.1,Completed
899,491,4,57,"March 02, 2026",Cash,0.0,Completed
900,633,5,26,2024/06/15,CASH,0.0,Returned
901,939,7,24,2024/05/31,Debit  Card,0.15,Completed
902,666,5,48,01/04/2023,PayPal,0.1,Completed
903,630,2,36,2026/07/08,Cash,0.0,Completed
904,1031,9,61,"March 16, 2023",Debit Card,0.0,Completed
905,420,12,29,22 Jul 2025,Debit Card,0.05,Completed
906,49,1,60,02/15/2025,Credit Card,5%,Completed
907,1048,5,45,05-05-2026,PayPal,0.0,Cancelled
908,778,7,1,07/28/2024,Cash,0.0,Completed
